order_id,distribution_center_name,delivery_days
46239,Port Authority of New York/New Jersey NY/NJ,1
46239,Chicago IL,1
46239,Houston TX,1
46239,Mobile AL,1
46372,Chicago IL,1
46372,Chicago IL,1
46513,Philadelphia PA,1
46513,Memphis TN,1
46513,Savannah GA,1
46513,Philadelphia PA,1
46551,Mobile AL,1
46615,Savannah GA,1
46627,Houston TX,1
46635,Los Angeles CA,1
46775,Mobile AL,1
46839,Memphis TN,1
46920,New Orleans LA,1
46920,Mobile AL,1
46920,Chicago IL,1
46920,Philadelphia PA,1
46971,Memphis TN,1
46979,Memphis TN,1
47075,Chicago IL,1
47075,Charleston SC,1
47075,Mobile AL,1
47274,Philadelphia PA,1
47477,Savannah GA,1
47477,New Orleans LA,1
47477,Chicago IL,1
47477,Los Angeles CA,1
47692,Charleston SC,1
47749,Houston TX,1
47871,Charleston SC,1
48047,Charleston SC,1
48655,Memphis TN,1
48655,Philadelphia PA,1
48692,Los Angeles CA,1
48741,Charleston SC,1
48753,Los Angeles CA,1
48808,Memphis TN,1
48808,Savannah GA,1
49185,New Orleans LA,1
49618,Chicago IL,1
49618,Savannah GA,1
49705,Los Angeles CA,1
49713,Charleston SC,1
49713,Mobile AL,1
49713,Port Authority of New York/New Jersey NY/NJ,1
49713,Memphis TN,1
49740,Houston TX,1
49752,Charleston SC,1
49753,New Orleans LA,1
49887,New Orleans LA,1
49902,New Orleans LA,1
50287,Houston TX,1
50287,Chicago IL,1
50287,Los Angeles CA,1
50287,Houston TX,1
50290,Mobile AL,1
50290,Port Authority of New York/New Jersey NY/NJ,1
50304,New Orleans LA,1
50304,Los Angeles CA,1
50304,Port Authority of New York/New Jersey NY/NJ,1
50611,Charleston SC,1
50706,Houston TX,1
50706,Houston TX,1
51298,Philadelphia PA,1
51298,Los Angeles CA,1
51413,Houston TX,1
51461,Los Angeles CA,1
51526,Los Angeles CA,1
51643,Charleston SC,1
51650,Charleston SC,1
51916,Houston TX,1
51989,Chicago IL,1
52059,Mobile AL,1
52059,Memphis TN,1
52059,Memphis TN,1
52059,Mobile AL,1
52307,New Orleans LA,1
52440,Houston TX,1
52578,Port Authority of New York/New Jersey NY/NJ,1
52707,Mobile AL,1
52797,Mobile AL,1
52810,Los Angeles CA,1
52819,New Orleans LA,1
53013,Houston TX,1
53173,Mobile AL,1
53173,Memphis TN,1
53173,Savannah GA,1
53173,Mobile AL,1
53214,Charleston SC,1
53214,Philadelphia PA,1
53500,Chicago IL,1
53674,Philadelphia PA,1
53707,Philadelphia PA,1
53707,Houston TX,1
53733,Chicago IL,1
53804,Memphis TN,1
53872,Charleston SC,1
53872,Port Authority of New York/New Jersey NY/NJ,1
54224,Charleston SC,1
54224,Port Authority of New York/New Jersey NY/NJ,1
54224,Mobile AL,1
54224,Houston TX,1
54678,Houston TX,1
55329,Houston TX,1
55421,Charleston SC,1
55421,Los Angeles CA,1
55421,Mobile AL,1
55423,Charleston SC,1
55423,Memphis TN,1
55618,Charleston SC,1
55618,Mobile AL,1
55618,Memphis TN,1
55887,Charleston SC,1
55996,Houston TX,1
56123,Mobile AL,1
56276,Chicago IL,1
56424,Chicago IL,1
56640,New Orleans LA,1
56655,Houston TX,1
56655,Savannah GA,1
56662,Mobile AL,1
56742,Houston TX,1
56859,Savannah GA,1
56859,New Orleans LA,1
56872,Mobile AL,1
57036,Houston TX,1
57053,Philadelphia PA,1
57133,Chicago IL,1
57166,Mobile AL,1
57877,Philadelphia PA,1
57921,Mobile AL,1
58082,Mobile AL,1
58162,Savannah GA,1
58254,Houston TX,1
58548,Chicago IL,1
58652,Chicago IL,1
58722,Houston TX,1
59131,Memphis TN,1
59147,Savannah GA,1
59147,New Orleans LA,1
59147,Charleston SC,1
59183,Chicago IL,1
59305,Chicago IL,1
59313,Port Authority of New York/New Jersey NY/NJ,1
59313,Charleston SC,1
59352,Mobile AL,1
59493,Mobile AL,1
59493,Houston TX,1
59520,Savannah GA,1
59520,Houston TX,1
59818,Memphis TN,1
59897,New Orleans LA,1
60066,Chicago IL,1
60106,Philadelphia PA,1
60169,Chicago IL,1
60227,Chicago IL,1
60233,Memphis TN,1
60235,New Orleans LA,1
60359,Memphis TN,1
60464,Port Authority of New York/New Jersey NY/NJ,1
60464,Port Authority of New York/New Jersey NY/NJ,1
60510,Chicago IL,1
60586,Chicago IL,1
60711,Philadelphia PA,1
61106,Charleston SC,1
61532,Charleston SC,1
61612,Port Authority of New York/New Jersey NY/NJ,1
61612,Philadelphia PA,1
61623,Memphis TN,1
61662,Memphis TN,1
61690,Mobile AL,1
61690,Memphis TN,1
61761,Charleston SC,1
61932,Philadelphia PA,1
61932,Houston TX,1
61932,Houston TX,1
61932,New Orleans LA,1
62124,Charleston SC,1
62153,Memphis TN,1
62153,Savannah GA,1
62287,Memphis TN,1
62366,Chicago IL,1
62378,Houston TX,1
62638,Charleston SC,1
62772,New Orleans LA,1
63023,Chicago IL,1
63131,Chicago IL,1
63296,Charleston SC,1
63780,New Orleans LA,1
63788,Houston TX,1
63788,Savannah GA,1
63885,Mobile AL,1
63885,Los Angeles CA,1
64120,Chicago IL,1
64240,Chicago IL,1
64283,New Orleans LA,1
64283,Los Angeles CA,1
64390,Charleston SC,1
64517,Charleston SC,1
64723,Memphis TN,1
64749,Port Authority of New York/New Jersey NY/NJ,1
64749,New Orleans LA,1
64749,Philadelphia PA,1
64757,Chicago IL,1
64847,Houston TX,1
64848,Chicago IL,1
64956,Savannah GA,1
64978,Charleston SC,1
64978,Charleston SC,1
65068,Los Angeles CA,1
65232,Houston TX,1
65348,Mobile AL,1
65358,Philadelphia PA,1
65741,Mobile AL,1
65834,Savannah GA,1
65834,Houston TX,1
65898,Houston TX,1
66154,Los Angeles CA,1
66154,Chicago IL,1
66164,Chicago IL,1
66359,Charleston SC,1
66359,Chicago IL,1
66359,Houston TX,1
66399,New Orleans LA,1
66399,Port Authority of New York/New Jersey NY/NJ,1
66437,Los Angeles CA,1
66500,Charleston SC,1
66659,Memphis TN,1
66659,Houston TX,1
66703,Chicago IL,1
66703,Charleston SC,1
66859,Los Angeles CA,1
66930,Chicago IL,1
67145,Mobile AL,1
67328,Charleston SC,1
67328,New Orleans LA,1
67328,Chicago IL,1
67819,Los Angeles CA,1
68084,Memphis TN,1
68246,New Orleans LA,1
68346,New Orleans LA,1
68347,Philadelphia PA,1
68612,Savannah GA,1
68637,Houston TX,1
69002,Mobile AL,1
69069,Charleston SC,1
69069,Charleston SC,1
69165,Memphis TN,1
69165,Philadelphia PA,1
69227,Chicago IL,1
69440,Memphis TN,1
70066,New Orleans LA,1
70066,Mobile AL,1
70203,Port Authority of New York/New Jersey NY/NJ,1
70346,Savannah GA,1
70346,Charleston SC,1
70346,Mobile AL,1
71022,Los Angeles CA,1
71052,Chicago IL,1
71055,Savannah GA,1
71232,Savannah GA,1
71286,Memphis TN,1
71349,Memphis TN,1
71523,Charleston SC,1
71523,Houston TX,1
71523,Chicago IL,1
71577,Savannah GA,1
71686,Chicago IL,1
71691,Los Angeles CA,1
71776,Charleston SC,1
71776,Charleston SC,1
71907,New Orleans LA,1
71907,Los Angeles CA,1
71974,Mobile AL,1
72047,Houston TX,1
72047,Port Authority of New York/New Jersey NY/NJ,1
72047,Houston TX,1
72058,Chicago IL,1
72093,Houston TX,1
72553,Los Angeles CA,1
72633,Memphis TN,1
72892,Memphis TN,1
73211,Los Angeles CA,1
73265,New Orleans LA,1
73480,Charleston SC,1
73487,Savannah GA,1
73572,Los Angeles CA,1
73626,Philadelphia PA,1
73667,Charleston SC,1
73667,Charleston SC,1
73667,Los Angeles CA,1
73926,Mobile AL,1
73947,Houston TX,1
74080,New Orleans LA,1
74080,Mobile AL,1
74080,Los Angeles CA,1
74297,New Orleans LA,1
74477,Mobile AL,1
74838,Mobile AL,1
74862,Savannah GA,1
74970,Memphis TN,1
74970,Charleston SC,1
74970,Port Authority of New York/New Jersey NY/NJ,1
75042,Charleston SC,1
75155,Chicago IL,1
75382,Savannah GA,1
75526,Chicago IL,1
75781,Port Authority of New York/New Jersey NY/NJ,1
75872,New Orleans LA,1
75872,Chicago IL,1
76128,Houston TX,1
76327,Port Authority of New York/New Jersey NY/NJ,1
76370,Houston TX,1
76370,New Orleans LA,1
76370,Port Authority of New York/New Jersey NY/NJ,1
76421,Houston TX,1
76507,Houston TX,1
76507,Chicago IL,1
76592,Mobile AL,1
76728,Savannah GA,1
76728,Charleston SC,1
77177,Memphis TN,1
77210,Memphis TN,1
77329,New Orleans LA,1
77329,Charleston SC,1
77329,Port Authority of New York/New Jersey NY/NJ,1
77341,Memphis TN,1
77472,Chicago IL,1
77478,Los Angeles CA,1
77812,Philadelphia PA,1
77836,Houston TX,1
77858,Houston TX,1
77910,Houston TX,1
77992,New Orleans LA,1
78059,Savannah GA,1
78059,Philadelphia PA,1
78576,Chicago IL,1
78576,Memphis TN,1
78661,Philadelphia PA,1
78813,Chicago IL,1
78813,Los Angeles CA,1
78813,Savannah GA,1
78888,Houston TX,1
78922,Mobile AL,1
78922,New Orleans LA,1
78940,Chicago IL,1
79003,Philadelphia PA,1
79051,Houston TX,1
79051,Chicago IL,1
79083,Mobile AL,1
79090,Houston TX,1
79090,Philadelphia PA,1
79093,Chicago IL,1
79204,Houston TX,1
79207,Mobile AL,1
79235,Charleston SC,1
79837,Memphis TN,1
79844,Mobile AL,1
79859,Chicago IL,1
79865,Memphis TN,1
79901,Philadelphia PA,1
80027,Savannah GA,1
80155,Port Authority of New York/New Jersey NY/NJ,1
80243,Charleston SC,1
80243,Chicago IL,1
80243,Memphis TN,1
80243,Savannah GA,1
80510,Philadelphia PA,1
80578,Savannah GA,1
80578,Philadelphia PA,1
81125,Port Authority of New York/New Jersey NY/NJ,1
81210,Mobile AL,1
81217,Memphis TN,1
81217,Chicago IL,1
81305,Chicago IL,1
81319,Houston TX,1
81387,Los Angeles CA,1
81513,New Orleans LA,1
81857,Chicago IL,1
82027,Memphis TN,1
82027,Port Authority of New York/New Jersey NY/NJ,1
82027,Houston TX,1
82077,Port Authority of New York/New Jersey NY/NJ,1
82716,Port Authority of New York/New Jersey NY/NJ,1
82735,Memphis TN,1
82853,Chicago IL,1
82866,Houston TX,1
82943,Mobile AL,1
82943,Port Authority of New York/New Jersey NY/NJ,1
82995,Los Angeles CA,1
83050,Los Angeles CA,1
83103,Memphis TN,1
83103,Philadelphia PA,1
83103,Houston TX,1
83104,Charleston SC,1
83151,New Orleans LA,1
83151,Chicago IL,1
83306,Mobile AL,1
83457,Mobile AL,1
83608,New Orleans LA,1
84253,Los Angeles CA,1
84345,Philadelphia PA,1
84345,Chicago IL,1
84398,Port Authority of New York/New Jersey NY/NJ,1
84556,New Orleans LA,1
84556,Port Authority of New York/New Jersey NY/NJ,1
84571,Mobile AL,1
84689,Chicago IL,1
84704,Memphis TN,1
84706,Memphis TN,1
84706,Memphis TN,1
84706,Memphis TN,1
84706,Philadelphia PA,1
85233,Houston TX,1
85279,Philadelphia PA,1
85286,Chicago IL,1
85286,Houston TX,1
85473,Memphis TN,1
85473,Chicago IL,1
85473,Houston TX,1
85473,Los Angeles CA,1
85630,Charleston SC,1
85761,New Orleans LA,1
85986,New Orleans LA,1
85996,Chicago IL,1
85996,Savannah GA,1
86002,Memphis TN,1
86085,Philadelphia PA,1
86139,Philadelphia PA,1
86161,Memphis TN,1
86280,Chicago IL,1
86410,Charleston SC,1
86523,Memphis TN,1
86523,Houston TX,1
86754,Memphis TN,1
86785,Chicago IL,1
86826,Houston TX,1
86841,Los Angeles CA,1
87114,Savannah GA,1
87176,Savannah GA,1
87182,Philadelphia PA,1
87265,Chicago IL,1
87346,Mobile AL,1
87346,Houston TX,1
87493,Chicago IL,1
87655,Memphis TN,1
87655,Memphis TN,1
87703,Charleston SC,1
87826,Houston TX,1
87826,Memphis TN,1
88332,Charleston SC,1
88343,Los Angeles CA,1
88343,Mobile AL,1
88343,Savannah GA,1
88343,Philadelphia PA,1
88382,Memphis TN,1
88382,Chicago IL,1
88399,Houston TX,1
88506,Philadelphia PA,1
88990,Houston TX,1
88990,Houston TX,1
89371,Memphis TN,1
89371,Chicago IL,1
89851,Memphis TN,1
89851,Houston TX,1
89851,Memphis TN,1
89851,Los Angeles CA,1
90114,Savannah GA,1
90289,Memphis TN,1
90324,Memphis TN,1
90367,Charleston SC,1
90396,Mobile AL,1
90396,Chicago IL,1
90477,Houston TX,1
90477,Philadelphia PA,1
90531,Chicago IL,1
90605,Charleston SC,1
90733,Mobile AL,1
90806,Chicago IL,1
91100,New Orleans LA,1
91100,Mobile AL,1
91375,Charleston SC,1
91375,Philadelphia PA,1
91386,Savannah GA,1
91386,Houston TX,1
91386,Chicago IL,1
91788,New Orleans LA,1
91788,Chicago IL,1
91925,Charleston SC,1
91925,Chicago IL,1
91925,Memphis TN,1
92129,Charleston SC,1
92159,Savannah GA,1
92159,Philadelphia PA,1
92318,Charleston SC,1
92463,Houston TX,1
92470,Memphis TN,1
92573,Memphis TN,1
92573,Mobile AL,1
92690,Chicago IL,1
92690,Mobile AL,1
92758,Mobile AL,1
92758,New Orleans LA,1
93042,Port Authority of New York/New Jersey NY/NJ,1
93091,Savannah GA,1
93091,Port Authority of New York/New Jersey NY/NJ,1
93091,Memphis TN,1
93091,Mobile AL,1
93182,Mobile AL,1
93249,Chicago IL,1
93656,Chicago IL,1
93656,Houston TX,1
93656,Mobile AL,1
93862,Los Angeles CA,1
93872,Mobile AL,1
94053,Chicago IL,1
94133,Charleston SC,1
94158,Charleston SC,1
94291,Charleston SC,1
94291,Houston TX,1
94382,Mobile AL,1
94528,Charleston SC,1
94554,New Orleans LA,1
94554,Chicago IL,1
94593,Mobile AL,1
94618,Chicago IL,1
94618,Mobile AL,1
94702,Memphis TN,1
94702,Chicago IL,1
94702,Philadelphia PA,1
94702,Mobile AL,1
94714,Chicago IL,1
94872,Los Angeles CA,1
95062,Chicago IL,1
95114,Chicago IL,1
95114,Savannah GA,1
95176,Philadelphia PA,1
95190,Savannah GA,1
95229,Chicago IL,1
95311,Port Authority of New York/New Jersey NY/NJ,1
95450,Houston TX,1
95450,Houston TX,1
95454,Chicago IL,1
95454,Philadelphia PA,1
95547,Los Angeles CA,1
95591,Houston TX,1
95591,Memphis TN,1
95668,Chicago IL,1
95693,Los Angeles CA,1
95760,Charleston SC,1
95832,Houston TX,1
95832,Chicago IL,1
96032,New Orleans LA,1
96220,Philadelphia PA,1
96240,Charleston SC,1
96479,Memphis TN,1
96479,Houston TX,1
96772,Chicago IL,1
96897,Charleston SC,1
96897,Houston TX,1
96966,Savannah GA,1
97024,Mobile AL,1
97208,Memphis TN,1
97208,Mobile AL,1
97371,Savannah GA,1
97430,New Orleans LA,1
97647,Los Angeles CA,1
97885,Los Angeles CA,1
97885,Savannah GA,1
98234,Port Authority of New York/New Jersey NY/NJ,1
98303,Chicago IL,1
98303,Mobile AL,1
98491,Houston TX,1
98507,New Orleans LA,1
98507,Chicago IL,1
98529,Mobile AL,1
98672,Chicago IL,1
98672,Houston TX,1
98677,Charleston SC,1
98943,Charleston SC,1
98952,Memphis TN,1
99033,Los Angeles CA,1
99198,New Orleans LA,1
99462,Philadelphia PA,1
99501,Los Angeles CA,1
99504,Memphis TN,1
99690,Mobile AL,1
99855,Mobile AL,1
99965,Memphis TN,1
100074,Charleston SC,1
100074,Memphis TN,1
100074,Houston TX,1
100074,Charleston SC,1
100095,Chicago IL,1
100095,New Orleans LA,1
100105,Charleston SC,1
100161,Port Authority of New York/New Jersey NY/NJ,1
100236,Charleston SC,1
100236,Los Angeles CA,1
100434,Port Authority of New York/New Jersey NY/NJ,1
100661,Chicago IL,1
100661,Charleston SC,1
100662,Chicago IL,1
100740,Charleston SC,1
100742,Savannah GA,1
100742,Chicago IL,1
100742,Mobile AL,1
100815,Charleston SC,1
100815,Memphis TN,1
100857,Philadelphia PA,1
100940,Mobile AL,1
101019,Savannah GA,1
101291,Houston TX,1
101390,Memphis TN,1
101412,Memphis TN,1
101432,Port Authority of New York/New Jersey NY/NJ,1
101497,Philadelphia PA,1
101497,Charleston SC,1
101497,Los Angeles CA,1
101497,Los Angeles CA,1
101538,Memphis TN,1
101538,Houston TX,1
101538,Charleston SC,1
101563,Memphis TN,1
101713,Los Angeles CA,1
101766,Mobile AL,1
101766,Chicago IL,1
101908,Memphis TN,1
102018,Memphis TN,1
102290,Philadelphia PA,1
102434,Charleston SC,1
102564,Los Angeles CA,1
102564,Port Authority of New York/New Jersey NY/NJ,1
102920,Charleston SC,1
103097,Port Authority of New York/New Jersey NY/NJ,1
103165,Charleston SC,1
103265,Charleston SC,1
103265,Philadelphia PA,1
103287,Los Angeles CA,1
103513,Houston TX,1
103659,Charleston SC,1
103659,Savannah GA,1
103946,Port Authority of New York/New Jersey NY/NJ,1
103948,Charleston SC,1
104065,New Orleans LA,1
104175,Chicago IL,1
104257,Port Authority of New York/New Jersey NY/NJ,1
104357,Memphis TN,1
104357,Memphis TN,1
104564,Memphis TN,1
104572,Charleston SC,1
104572,Savannah GA,1
104702,Chicago IL,1
104791,Chicago IL,1
104801,Mobile AL,1
104801,Mobile AL,1
104801,Houston TX,1
104893,Chicago IL,1
105023,Mobile AL,1
105023,Memphis TN,1
105282,Philadelphia PA,1
105376,New Orleans LA,1
105420,Los Angeles CA,1
105434,Houston TX,1
105434,Memphis TN,1
105517,Memphis TN,1
105523,Houston TX,1
105528,Philadelphia PA,1
105594,Charleston SC,1
105594,Houston TX,1
105622,New Orleans LA,1
105622,Philadelphia PA,1
105622,Houston TX,1
105642,Memphis TN,1
105642,Chicago IL,1
105646,Chicago IL,1
105669,Houston TX,1
105886,Chicago IL,1
106023,Memphis TN,1
106023,Charleston SC,1
106023,Chicago IL,1
106102,Los Angeles CA,1
106119,Savannah GA,1
106327,Charleston SC,1
106382,New Orleans LA,1
106439,Philadelphia PA,1
106462,Chicago IL,1
106538,Houston TX,1
106615,Houston TX,1
106615,Charleston SC,1
106736,Savannah GA,1
106822,Charleston SC,1
106822,Mobile AL,1
106940,Memphis TN,1
106998,Houston TX,1
107252,Chicago IL,1
107257,Chicago IL,1
107257,Port Authority of New York/New Jersey NY/NJ,1
107264,Memphis TN,1
107264,Port Authority of New York/New Jersey NY/NJ,1
107299,Chicago IL,1
107299,Houston TX,1
107299,Memphis TN,1
107302,New Orleans LA,1
107302,Savannah GA,1
107302,Chicago IL,1
107554,Memphis TN,1
107608,Memphis TN,1
107802,Mobile AL,1
107802,Chicago IL,1
107802,Chicago IL,1
107845,Houston TX,1
107850,Chicago IL,1
107850,Philadelphia PA,1
107860,Houston TX,1
107971,New Orleans LA,1
107971,New Orleans LA,1
108004,Mobile AL,1
108047,Houston TX,1
108076,Houston TX,1
108132,Los Angeles CA,1
108132,Charleston SC,1
108213,Chicago IL,1
108215,Houston TX,1
108333,Charleston SC,1
108527,New Orleans LA,1
108579,New Orleans LA,1
108874,New Orleans LA,1
108874,Philadelphia PA,1
109029,Port Authority of New York/New Jersey NY/NJ,1
109047,Charleston SC,1
109047,Mobile AL,1
109084,Memphis TN,1
109139,New Orleans LA,1
109139,Chicago IL,1
109224,Memphis TN,1
109225,Los Angeles CA,1
109527,Los Angeles CA,1
109529,Los Angeles CA,1
109556,Charleston SC,1
109556,Port Authority of New York/New Jersey NY/NJ,1
109762,Chicago IL,1
109832,Houston TX,1
109957,New Orleans LA,1
109957,Houston TX,1
110127,Memphis TN,1
110169,Chicago IL,1
110172,Los Angeles CA,1
110179,Chicago IL,1
110307,Charleston SC,1
110534,Mobile AL,1
110631,Savannah GA,1
110631,Charleston SC,1
110631,Port Authority of New York/New Jersey NY/NJ,1
110631,Memphis TN,1
110883,Mobile AL,1
110961,Chicago IL,1
111237,Savannah GA,1
111242,Chicago IL,1
111242,Charleston SC,1
111242,Philadelphia PA,1
111242,Chicago IL,1
111398,Charleston SC,1
111541,Memphis TN,1
111541,Houston TX,1
111572,Chicago IL,1
111675,Philadelphia PA,1
111842,Chicago IL,1
111883,Memphis TN,1
111883,Philadelphia PA,1
111907,New Orleans LA,1
112082,Chicago IL,1
112168,Chicago IL,1
112248,Charleston SC,1
112258,Philadelphia PA,1
112397,Charleston SC,1
112763,Houston TX,1
112763,Port Authority of New York/New Jersey NY/NJ,1
112763,New Orleans LA,1
112763,Charleston SC,1
112852,Chicago IL,1
112852,Los Angeles CA,1
113022,Mobile AL,1
113027,Port Authority of New York/New Jersey NY/NJ,1
113032,Charleston SC,1
113032,Port Authority of New York/New Jersey NY/NJ,1
113245,Chicago IL,1
113303,Memphis TN,1
113303,New Orleans LA,1
113321,Mobile AL,1
113458,Mobile AL,1
113486,Charleston SC,1
113742,Charleston SC,1
113742,Memphis TN,1
113742,Memphis TN,1
113804,Houston TX,1
113804,Memphis TN,1
113839,Charleston SC,1
113901,Memphis TN,1
114081,Houston TX,1
114081,Mobile AL,1
114106,Houston TX,1
114259,Chicago IL,1
114291,New Orleans LA,1
114333,Chicago IL,1
114333,Chicago IL,1
114370,Chicago IL,1
114383,Charleston SC,1
114694,Los Angeles CA,1
114694,Houston TX,1
114694,Houston TX,1
114742,Mobile AL,1
114905,Philadelphia PA,1
114970,Chicago IL,1
115346,Chicago IL,1
115485,Houston TX,1
115485,Philadelphia PA,1
115545,Charleston SC,1
115551,Memphis TN,1
115772,Los Angeles CA,1
115849,Los Angeles CA,1
115849,Port Authority of New York/New Jersey NY/NJ,1
115850,Memphis TN,1
115850,Philadelphia PA,1
116028,Savannah GA,1
116061,Chicago IL,1
116220,Savannah GA,1
116408,Charleston SC,1
116408,Mobile AL,1
116433,Philadelphia PA,1
116433,Chicago IL,1
116454,Chicago IL,1
116464,Charleston SC,1
116657,Charleston SC,1
116794,New Orleans LA,1
116794,Mobile AL,1
116868,Los Angeles CA,1
117134,Savannah GA,1
117328,Savannah GA,1
117757,Chicago IL,1
117803,Chicago IL,1
118004,Charleston SC,1
118004,Memphis TN,1
118079,Chicago IL,1
118339,Charleston SC,1
118466,Houston TX,1
118748,Charleston SC,1
118750,Savannah GA,1
118830,Houston TX,1
118875,New Orleans LA,1
119000,Charleston SC,1
119000,Chicago IL,1
119040,Charleston SC,1
119042,Charleston SC,1
119063,Chicago IL,1
119127,Chicago IL,1
119127,Memphis TN,1
119364,Memphis TN,1
119489,Memphis TN,1
119489,Houston TX,1
119593,Memphis TN,1
119593,Los Angeles CA,1
119593,Mobile AL,1
119593,Memphis TN,1
119675,Chicago IL,1
119675,Houston TX,1
120140,Philadelphia PA,1
120694,Charleston SC,1
120876,Houston TX,1
120911,New Orleans LA,1
121423,Philadelphia PA,1
121423,New Orleans LA,1
121568,Charleston SC,1
121756,Houston TX,1
121904,Houston TX,1
121993,Philadelphia PA,1
121994,Savannah GA,1
122000,Charleston SC,1
122182,Los Angeles CA,1
122245,Chicago IL,1
122483,Chicago IL,1
122652,Philadelphia PA,1
122652,Memphis TN,1
122713,Memphis TN,1
122832,Charleston SC,1
122832,Chicago IL,1
122832,Philadelphia PA,1
122832,Port Authority of New York/New Jersey NY/NJ,1
122844,Chicago IL,1
122910,Houston TX,1
122930,Memphis TN,1
122930,New Orleans LA,1
123104,Memphis TN,1
123104,Charleston SC,1
123414,Memphis TN,1
123414,Philadelphia PA,1
123491,Houston TX,1
123491,Memphis TN,1
123596,Memphis TN,1
123645,Chicago IL,1
123809,Memphis TN,1
123894,Chicago IL,1
123968,Chicago IL,1
124109,Port Authority of New York/New Jersey NY/NJ,1
124109,Los Angeles CA,1
124192,Mobile AL,1
124400,Houston TX,1
124553,Savannah GA,1
124785,Los Angeles CA,1
124785,New Orleans LA,1
124785,Los Angeles CA,1
124824,Memphis TN,1
19,Los Angeles CA,1
118,Savannah GA,1
282,Memphis TN,1
329,Savannah GA,1
329,Houston TX,1
594,Philadelphia PA,1
636,Los Angeles CA,1
859,Port Authority of New York/New Jersey NY/NJ,1
875,New Orleans LA,1
1202,Charleston SC,1
1244,Port Authority of New York/New Jersey NY/NJ,1
1244,Memphis TN,1
1287,Chicago IL,1
1287,Memphis TN,1
1287,Memphis TN,1
1342,Charleston SC,1
1424,Port Authority of New York/New Jersey NY/NJ,1
1507,Mobile AL,1
1642,Philadelphia PA,1
1759,Philadelphia PA,1
